seed,method,pair,dist1,dist2,dcor
14,Mixed,g-i,g,i,0.06479614492303612
14,Mixed,g-j,g,j,0.3574300176167829
14,Mixed,g-k,g,k,0.07282011685332468
14,Mixed,g-l,g,l,0.06657532945552105
14,Mixed,g-m,g,m,0.07190805115796998
14,Mixed,g-n,g,n,0.08522350112486951
14,Mixed,g-o,g,o,0.10933104020817766
14,Mixed,g-p,g,p,0.36048894924543046
14,Mixed,g-q,g,q,0.13680811919787847
14,Mixed,g-r,g,r,0.2470004506681744
14,Mixed,h-i,h,i,0.12340994870094733
14,Mixed,h-j,h,j,0.3044713741655828
14,Mixed,h-k,h,k,0.1983769216999937
14,Mixed,h-l,h,l,0.1355393938383344
14,Mixed,h-m,h,m,0.3323971149867362
14,Mixed,h-n,h,n,0.22235102245625302
14,Mixed,h-o,h,o,0.11290893657465306
14,Mixed,h-p,h,p,0.3642761961456358
14,Mixed,h-q,h,q,0.13990646122131428
14,Mixed,h-r,h,r,0.49799529468595954
14,Mixed,i-j,i,j,0.2719522711138753
14,Mixed,i-k,i,k,0.14361732535404514
14,Mixed,i-l,i,l,0.3744360415084358
14,Mixed,i-m,i,m,0.05609531106247823
14,Mixed,i-n,i,n,0.13127980788916196
14,Mixed,i-o,i,o,0.23050603099559083
14,Mixed,i-p,i,p,0.13014202822237167
14,Mixed,i-q,i,q,0.17737567159934203
14,Mixed,i-r,i,r,0.2587910478311707
14,Mixed,j-k,j,k,0.06972312379790033
14,Mixed,j-l,j,l,0.23301115583390977
14,Mixed,j-m,j,m,0.4006461429935478
14,Mixed,j-n,j,n,0.19853211612944965
14,Mixed,j-o,j,o,0.17797044340491533
14,Mixed,j-p,j,p,0.10480849181257555
14,Mixed,j-q,j,q,0.2749556537415444
14,Mixed,j-r,j,r,0.04581289171439041
14,Mixed,k-l,k,l,0.08552824817254956
14,Mixed,k-m,k,m,0.054092329621403014
14,Mixed,k-n,k,n,0.06822251286860115
14,Mixed,k-o,k,o,0.127868503930928
14,Mixed,k-p,k,p,0.3723372986528936
14,Mixed,k-q,k,q,0.04525784689874733
14,Mixed,k-r,k,r,0.10417352935108876
14,Mixed,l-m,l,m,0.0816556940234493
14,Mixed,l-n,l,n,0.06483588608767145
14,Mixed,l-o,l,o,0.10581041565829699
14,Mixed,l-p,l,p,0.14864182042480586
14,Mixed,l-q,l,q,0.12616635940197696
14,Mixed,l-r,l,r,0.12574822377464615
14,Mixed,m-n,m,n,0.20043837103715179
14,Mixed,m-o,m,o,0.17240871078883513
14,Mixed,m-p,m,p,0.10642524735802555
14,Mixed,m-q,m,q,0.2787711590474383
14,Mixed,m-r,m,r,0.22567695369689658
14,Mixed,n-o,n,o,0.11483193159919615
14,Mixed,n-p,n,p,0.06847287621183454
14,Mixed,n-q,n,q,0.0998188825234669
14,Mixed,n-r,n,r,0.052486295757187364
14,Mixed,o-p,o,p,0.08535817119091711
14,Mixed,o-q,o,q,0.11386186712531308
14,Mixed,o-r,o,r,0.1755531247129976
14,Mixed,p-q,p,q,0.0819538780860569
14,Mixed,p-r,p,r,0.5458219865339285
14,Mixed,q-r,q,r,0.07528334700336448
14,ZCA,a-b,a,b,0.05746611167159638
14,ZCA,a-c,a,c,0.05089665167753337
14,ZCA,a-d,a,d,0.05596273608874937
14,ZCA,a-e,a,e,0.05042634770095156
14,ZCA,a-f,a,f,0.047535661026645255
14,ZCA,a-g,a,g,0.05661776199491745
14,ZCA,a-h,a,h,0.045982829293179525
14,ZCA,a-i,a,i,0.056008866492668584
14,ZCA,a-j,a,j,0.03477475189454042
14,ZCA,a-k,a,k,0.048890491098736805
14,ZCA,a-l,a,l,0.04960885284872949
14,ZCA,a-m,a,m,0.04342558461300364
14,ZCA,a-n,a,n,0.04028695415217197
14,ZCA,a-o,a,o,0.05156499027031005
14,ZCA,a-p,a,p,0.04689969432397528
14,ZCA,a-q,a,q,0.041427837773055066
14,ZCA,a-r,a,r,0.05991970333909718
14,ZCA,b-c,b,c,0.06161892577961606
14,ZCA,b-d,b,d,0.052586616449570044
14,ZCA,b-e,b,e,0.08271444652684969
14,ZCA,b-f,b,f,0.0645993191069124
14,ZCA,b-g,b,g,0.09990772297646563
14,ZCA,b-h,b,h,0.03775279190946492
14,ZCA,b-i,b,i,0.050678202745449756
14,ZCA,b-j,b,j,0.05604785869265704
14,ZCA,b-k,b,k,0.06384981383961387
14,ZCA,b-l,b,l,0.04802678759591065
14,ZCA,b-m,b,m,0.05558279397131987
14,ZCA,b-n,b,n,0.045440008852233815
14,ZCA,b-o,b,o,0.06065680217615718
14,ZCA,b-p,b,p,0.048017772095114306
14,ZCA,b-q,b,q,0.05519919183163182
14,ZCA,b-r,b,r,0.05532958998824206
14,ZCA,c-d,c,d,0.052142756338234494
14,ZCA,c-e,c,e,0.0466622347414984
14,ZCA,c-f,c,f,0.062006575294885596
14,ZCA,c-g,c,g,0.057487037563010907
14,ZCA,c-h,c,h,0.04663657913110288
14,ZCA,c-i,c,i,0.04973600311066378
14,ZCA,c-j,c,j,0.05337686077422995
14,ZCA,c-k,c,k,0.04168336516344504
14,ZCA,c-l,c,l,0.04321688056515046
14,ZCA,c-m,c,m,0.0481731760651384
14,ZCA,c-n,c,n,0.06168152028101565
14,ZCA,c-o,c,o,0.05781876035696561
14,ZCA,c-p,c,p,0.049811262596244424
14,ZCA,c-q,c,q,0.05114909303774463
14,ZCA,c-r,c,r,0.04075733071004312
14,ZCA,d-e,d,e,0.04901063737652502
14,ZCA,d-f,d,f,0.06791529666079413
14,ZCA,d-g,d,g,0.048326382153999606
14,ZCA,d-h,d,h,0.09725690543957961
14,ZCA,d-i,d,i,0.06613820163754798
14,ZCA,d-j,d,j,0.04846195696457487
14,ZCA,d-k,d,k,0.056270328828549356
14,ZCA,d-l,d,l,0.05393367714616497
14,ZCA,d-m,d,m,0.040342034160092057
14,ZCA,d-n,d,n,0.055773529417408145
14,ZCA,d-o,d,o,0.049145521744865375
14,ZCA,d-p,d,p,0.07289386333307928
14,ZCA,d-q,d,q,0.05842597694446798
14,ZCA,d-r,d,r,0.0544537904488963
14,ZCA,e-f,e,f,0.04595182647165561
14,ZCA,e-g,e,g,0.04686640434055005
14,ZCA,e-h,e,h,0.058744052888031965
14,ZCA,e-i,e,i,0.04866951909666908
14,ZCA,e-j,e,j,0.047881933434281515
14,ZCA,e-k,e,k,0.0467264586651322
14,ZCA,e-l,e,l,0.05113834749347074
14,ZCA,e-m,e,m,0.043095566513205265
14,ZCA,e-n,e,n,0.05189541977496232
14,ZCA,e-o,e,o,0.048507231975543255
14,ZCA,e-p,e,p,0.042092832362463965
14,ZCA,e-q,e,q,0.05169816391475032
14,ZCA,e-r,e,r,0.05242389158207573
14,ZCA,f-g,f,g,0.053353502785652325
14,ZCA,f-h,f,h,0.04538342898949328
14,ZCA,f-i,f,i,0.040577686070188884
14,ZCA,f-j,f,j,0.050753490157299554
14,ZCA,f-k,f,k,0.04857676222802071
14,ZCA,f-l,f,l,0.04425613631672267
14,ZCA,f-m,f,m,0.05095755336687092
14,ZCA,f-n,f,n,0.047129763827282525
14,ZCA,f-o,f,o,0.04856994661029614
14,ZCA,f-p,f,p,0.08598616913036358
14,ZCA,f-q,f,q,0.05224930799210295
14,ZCA,f-r,f,r,0.07546332873582108
14,ZCA,g-h,g,h,0.056995965354885686
14,ZCA,g-i,g,i,0.05175307650966267
14,ZCA,g-j,g,j,0.046910371601153515
14,ZCA,g-k,g,k,0.05640529559324524
14,ZCA,g-l,g,l,0.04624151626870292
14,ZCA,g-m,g,m,0.05164131728512503
14,ZCA,g-n,g,n,0.04430895449352842
14,ZCA,g-o,g,o,0.09355591027748164
14,ZCA,g-p,g,p,0.052469578140474454
14,ZCA,g-q,g,q,0.04792765768869507
14,ZCA,g-r,g,r,0.04440690342399477
14,ZCA,h-i,h,i,0.10524718775911794
14,ZCA,h-j,h,j,0.048460032353302214
14,ZCA,h-k,h,k,0.05402880304266542
14,ZCA,h-l,h,l,0.06384324847274765
14,ZCA,h-m,h,m,0.040944529092716724
14,ZCA,h-n,h,n,0.055499886945935405
14,ZCA,h-o,h,o,0.05968247313955281
14,ZCA,h-p,h,p,0.06094121768410315
14,ZCA,h-q,h,q,0.06830722830943305
14,ZCA,h-r,h,r,0.05641252258117779
14,ZCA,i-j,i,j,0.0532458862789472
14,ZCA,i-k,i,k,0.0418973784812659
14,ZCA,i-l,i,l,0.044814261874046
14,ZCA,i-m,i,m,0.0479653897708059
14,ZCA,i-n,i,n,0.0491038133428793
14,ZCA,i-o,i,o,0.04266002871122632
14,ZCA,i-p,i,p,0.07916508740809436
14,ZCA,i-q,i,q,0.0520614073780759
14,ZCA,i-r,i,r,0.042052163168881156
14,ZCA,j-k,j,k,0.05451332121458951
14,ZCA,j-l,j,l,0.05289645310796156
14,ZCA,j-m,j,m,0.05201038880822001
14,ZCA,j-n,j,n,0.05035193066973453
14,ZCA,j-o,j,o,0.04584022968733287
14,ZCA,j-p,j,p,0.04011343346372774
14,ZCA,j-q,j,q,0.0658033863550533
14,ZCA,j-r,j,r,0.04323012261531936
14,ZCA,k-l,k,l,0.04560900373560136
14,ZCA,k-m,k,m,0.05135688223169086
14,ZCA,k-n,k,n,0.03529452207211545
14,ZCA,k-o,k,o,0.04388921949012665
14,ZCA,k-p,k,p,0.0616186384450839
14,ZCA,k-q,k,q,0.04412497164862565
14,ZCA,k-r,k,r,0.04400475907144015
14,ZCA,l-m,l,m,0.04695705223418438
14,ZCA,l-n,l,n,0.045532464304328966
14,ZCA,l-o,l,o,0.05188038367897859
14,ZCA,l-p,l,p,0.04289973523778034
14,ZCA,l-q,l,q,0.05111021337142454
14,ZCA,l-r,l,r,0.0522467771618186
14,ZCA,m-n,m,n,0.06251658818121977
14,ZCA,m-o,m,o,0.04873904203152573
14,ZCA,m-p,m,p,0.05722466402477674
14,ZCA,m-q,m,q,0.04475562645403208
14,ZCA,m-r,m,r,0.043779761977380045
14,ZCA,n-o,n,o,0.06050674668111558
14,ZCA,n-p,n,p,0.09215319199076787
14,ZCA,n-q,n,q,0.04536531715239534
14,ZCA,n-r,n,r,0.04104536771147885
14,ZCA,o-p,o,p,0.04971544816587085
14,ZCA,o-q,o,q,0.06271301620038874
14,ZCA,o-r,o,r,0.05665239411244311
14,ZCA,p-q,p,q,0.05415362188352335
14,ZCA,p-r,p,r,0.056346712047566486
14,ZCA,q-r,q,r,0.06797969351038732
14,PCA,a-b,a,b,0.05819589639935406
14,PCA,a-c,a,c,0.08040409698244523
14,PCA,a-d,a,d,0.05278489661734278
14,PCA,a-e,a,e,0.04080920459227467
14,PCA,a-f,a,f,0.05720676484578924
14,PCA,a-g,a,g,0.05866440409356174
14,PCA,a-h,a,h,0.04665608003773469
14,PCA,a-i,a,i,0.04223348754215036
14,PCA,a-j,a,j,0.05012683737455679
14,PCA,a-k,a,k,0.050471427606480886
14,PCA,a-l,a,l,0.03865338068313944
14,PCA,a-m,a,m,0.04150604594375938
14,PCA,a-n,a,n,0.06162259907132637
14,PCA,a-o,a,o,0.05550361927512794
14,PCA,a-p,a,p,0.059148534884142095
14,PCA,a-q,a,q,0.044652894355960406
14,PCA,a-r,a,r,0.041627017959773534
14,PCA,b-c,b,c,0.07478060999371294
14,PCA,b-d,b,d,0.06804636726134762
14,PCA,b-e,b,e,0.05498094062905444
14,PCA,b-f,b,f,0.06638920424439415
14,PCA,b-g,b,g,0.06406972608038368
14,PCA,b-h,b,h,0.06554665353884782
14,PCA,b-i,b,i,0.051565627441205186
14,PCA,b-j,b,j,0.05204756337479559
14,PCA,b-k,b,k,0.04326221386897093
14,PCA,b-l,b,l,0.049054451032744556
14,PCA,b-m,b,m,0.06648121604402302
14,PCA,b-n,b,n,0.05151844562059996
14,PCA,b-o,b,o,0.06230856637561235
14,PCA,b-p,b,p,0.059677354069352526
14,PCA,b-q,b,q,0.04844098156267248
14,PCA,b-r,b,r,0.05234270993519539
14,PCA,c-d,c,d,0.07441549213225111
14,PCA,c-e,c,e,0.04131100887392891
14,PCA,c-f,c,f,0.0686475272225831
14,PCA,c-g,c,g,0.057445046625174086
14,PCA,c-h,c,h,0.050458722080919664
14,PCA,c-i,c,i,0.05953523034065316
14,PCA,c-j,c,j,0.06046799058832332
14,PCA,c-k,c,k,0.04701758470681493
14,PCA,c-l,c,l,0.04881802306912513
14,PCA,c-m,c,m,0.041157257669840415
14,PCA,c-n,c,n,0.043133905888651194
14,PCA,c-o,c,o,0.12467570834798258
14,PCA,c-p,c,p,0.04909484481936608
14,PCA,c-q,c,q,0.07287916296518265
14,PCA,c-r,c,r,0.044185834045956156
14,PCA,d-e,d,e,0.04855445650499361
14,PCA,d-f,d,f,0.04406840764850306
14,PCA,d-g,d,g,0.05110096199593892
14,PCA,d-h,d,h,0.05308493273337156
14,PCA,d-i,d,i,0.05019633728655122
14,PCA,d-j,d,j,0.05956131578880035
14,PCA,d-k,d,k,0.050096828313345027
14,PCA,d-l,d,l,0.04249418958568728
14,PCA,d-m,d,m,0.06088279283478678
14,PCA,d-n,d,n,0.06511187641849445
14,PCA,d-o,d,o,0.056515954068445264
14,PCA,d-p,d,p,0.04067385363882278
14,PCA,d-q,d,q,0.05502618538007066
14,PCA,d-r,d,r,0.04236905310189405
14,PCA,e-f,e,f,0.05082434266910653
14,PCA,e-g,e,g,0.05984244509778256
14,PCA,e-h,e,h,0.05784957467029705
14,PCA,e-i,e,i,0.04664733399620045
14,PCA,e-j,e,j,0.05050037631508584
14,PCA,e-k,e,k,0.05601730167971656
14,PCA,e-l,e,l,0.04127781168108447
14,PCA,e-m,e,m,0.05625569730007295
14,PCA,e-n,e,n,0.06313482208310513
14,PCA,e-o,e,o,0.06395243907930377
14,PCA,e-p,e,p,0.04715040351967638
14,PCA,e-q,e,q,0.05045548461133507
14,PCA,e-r,e,r,0.05161851885826867
14,PCA,f-g,f,g,0.050009805369435334
14,PCA,f-h,f,h,0.05015803110695422
14,PCA,f-i,f,i,0.036356916018204136
14,PCA,f-j,f,j,0.04514319107011141
14,PCA,f-k,f,k,0.05147650984638677
14,PCA,f-l,f,l,0.04875420708901643
14,PCA,f-m,f,m,0.05135154423572558
14,PCA,f-n,f,n,0.045820367235290115
14,PCA,f-o,f,o,0.04408002455022908
14,PCA,f-p,f,p,0.0430212093076775
14,PCA,f-q,f,q,0.04458873374902861
14,PCA,f-r,f,r,0.049717211831375126
14,PCA,g-h,g,h,0.05561611023847538
14,PCA,g-i,g,i,0.0517724634422377
14,PCA,g-j,g,j,0.04788770137794524
14,PCA,g-k,g,k,0.04103232056742237
14,PCA,g-l,g,l,0.05696865874540731
14,PCA,g-m,g,m,0.05814615198171906
14,PCA,g-n,g,n,0.06784167238765516
14,PCA,g-o,g,o,0.07860941752332373
14,PCA,g-p,g,p,0.05268095861546064
14,PCA,g-q,g,q,0.03457232130988409
14,PCA,g-r,g,r,0.06103670434819356
14,PCA,h-i,h,i,0.039606809171822945
14,PCA,h-j,h,j,0.04453021045721507
14,PCA,h-k,h,k,0.05587454736237006
14,PCA,h-l,h,l,0.07666927473518456
14,PCA,h-m,h,m,0.05647723932942359
14,PCA,h-n,h,n,0.06702482695325115
14,PCA,h-o,h,o,0.04693615585486137
14,PCA,h-p,h,p,0.05452380369519086
14,PCA,h-q,h,q,0.048635358247927314
14,PCA,h-r,h,r,0.04791417631107821
14,PCA,i-j,i,j,0.06422364152076784
14,PCA,i-k,i,k,0.04941682954045405
14,PCA,i-l,i,l,0.05798763691926774
14,PCA,i-m,i,m,0.045704871444588346
14,PCA,i-n,i,n,0.04806779916034021
14,PCA,i-o,i,o,0.0485082832421519
14,PCA,i-p,i,p,0.05165124525159164
14,PCA,i-q,i,q,0.06445570084980334
14,PCA,i-r,i,r,0.06664720772048131
14,PCA,j-k,j,k,0.052011686763689
14,PCA,j-l,j,l,0.07082236311733313
14,PCA,j-m,j,m,0.06897450146317327
14,PCA,j-n,j,n,0.06059639788709177
14,PCA,j-o,j,o,0.039053603449821554
14,PCA,j-p,j,p,0.055902002759417244
14,PCA,j-q,j,q,0.06071586666260992
14,PCA,j-r,j,r,0.042891814358262406
14,PCA,k-l,k,l,0.04727389004204857
14,PCA,k-m,k,m,0.04732241280562939
14,PCA,k-n,k,n,0.04828004053685862
14,PCA,k-o,k,o,0.06371553577809515
14,PCA,k-p,k,p,0.0495376289692142
14,PCA,k-q,k,q,0.05014006849920978
14,PCA,k-r,k,r,0.04738501438271085
14,PCA,l-m,l,m,0.06576040484721896
14,PCA,l-n,l,n,0.06880572332270501
14,PCA,l-o,l,o,0.055575006024993115
14,PCA,l-p,l,p,0.06358894449122703
14,PCA,l-q,l,q,0.04620703657018733
14,PCA,l-r,l,r,0.052087352261532334
14,PCA,m-n,m,n,0.07192976195100759
14,PCA,m-o,m,o,0.06600828024451916
14,PCA,m-p,m,p,0.06286194478537174
14,PCA,m-q,m,q,0.06728133479089206
14,PCA,m-r,m,r,0.04202500530105338
14,PCA,n-o,n,o,0.04240780181924111
14,PCA,n-p,n,p,0.04815355171209104
14,PCA,n-q,n,q,0.05342012118880901
14,PCA,n-r,n,r,0.04056710030333333
14,PCA,o-p,o,p,0.05965850362396241
14,PCA,o-q,o,q,0.05527974868093806
14,PCA,o-r,o,r,0.04921075260948473
14,PCA,p-q,p,q,0.05236793169019908
14,PCA,p-r,p,r,0.05127409220098839
14,PCA,q-r,q,r,0.05071712454557506
14,Cholesky,a-b,a,b,0.06064158077566953
14,Cholesky,a-c,a,c,0.04643494994535231
14,Cholesky,a-d,a,d,0.047175745356853406
14,Cholesky,a-e,a,e,0.05706516556209884
14,Cholesky,a-f,a,f,0.049520269843661646
14,Cholesky,a-g,a,g,0.06644215157721355
14,Cholesky,a-h,a,h,0.05374366745546913
14,Cholesky,a-i,a,i,0.054373155800002584
14,Cholesky,a-j,a,j,0.046538356870149615
14,Cholesky,a-k,a,k,0.04224930335985248
14,Cholesky,a-l,a,l,0.05450739081090843
14,Cholesky,a-m,a,m,0.04850846543619959
14,Cholesky,a-n,a,n,0.04599429573296656
14,Cholesky,a-o,a,o,0.04940173552637968
14,Cholesky,a-p,a,p,0.04977380385414352
14,Cholesky,a-q,a,q,0.0641392421252177
14,Cholesky,a-r,a,r,0.04087546388184954
14,Cholesky,b-c,b,c,0.07418020453595887
14,Cholesky,b-d,b,d,0.06654988727166049
14,Cholesky,b-e,b,e,0.05417586229265471
14,Cholesky,b-f,b,f,0.11610536072399215
14,Cholesky,b-g,b,g,0.09692918060036947
14,Cholesky,b-h,b,h,0.07465309114725183
14,Cholesky,b-i,b,i,0.06869715676349687
14,Cholesky,b-j,b,j,0.04314947226671299
14,Cholesky,b-k,b,k,0.07186230574596293
14,Cholesky,b-l,b,l,0.057587963176044955
14,Cholesky,b-m,b,m,0.052059194746768796
14,Cholesky,b-n,b,n,0.042093163399112815
14,Cholesky,b-o,b,o,0.06902185225537556
14,Cholesky,b-p,b,p,0.03896023278657993
14,Cholesky,b-q,b,q,0.05069567531926277
14,Cholesky,b-r,b,r,0.06358437830861598
14,Cholesky,c-d,c,d,0.04987803991267431
14,Cholesky,c-e,c,e,0.05854885336340906
14,Cholesky,c-f,c,f,0.08255222757258433
14,Cholesky,c-g,c,g,0.07129658847206419
14,Cholesky,c-h,c,h,0.05400854635853239
14,Cholesky,c-i,c,i,0.04424742970922595
14,Cholesky,c-j,c,j,0.05293433105998056
14,Cholesky,c-k,c,k,0.03764361135441709
14,Cholesky,c-l,c,l,0.04485255379119796
14,Cholesky,c-m,c,m,0.05611359169584119
14,Cholesky,c-n,c,n,0.0477269952010108
14,Cholesky,c-o,c,o,0.04664884822202857
14,Cholesky,c-p,c,p,0.056974189822099744
14,Cholesky,c-q,c,q,0.06524858413384889
14,Cholesky,c-r,c,r,0.053670957281938485
14,Cholesky,d-e,d,e,0.05210381816010305
14,Cholesky,d-f,d,f,0.04680450147281535
14,Cholesky,d-g,d,g,0.04597691776175832
14,Cholesky,d-h,d,h,0.10485776284684505
14,Cholesky,d-i,d,i,0.04710575264682639
14,Cholesky,d-j,d,j,0.0505624013869366
14,Cholesky,d-k,d,k,0.06092920286744381
14,Cholesky,d-l,d,l,0.048714864980542075
14,Cholesky,d-m,d,m,0.053688724801384716
14,Cholesky,d-n,d,n,0.046074699135524096
14,Cholesky,d-o,d,o,0.06544476826158808
14,Cholesky,d-p,d,p,0.042379303597042214
14,Cholesky,d-q,d,q,0.050979993061522885
14,Cholesky,d-r,d,r,0.07357885427670167
14,Cholesky,e-f,e,f,0.03625122184176339
14,Cholesky,e-g,e,g,0.043186643971177115
14,Cholesky,e-h,e,h,0.04303089663320902
14,Cholesky,e-i,e,i,0.04850225800658751
14,Cholesky,e-j,e,j,0.058157431321925385
14,Cholesky,e-k,e,k,0.04525733020425199
14,Cholesky,e-l,e,l,0.04262051037314866
14,Cholesky,e-m,e,m,0.03906863041537723
14,Cholesky,e-n,e,n,0.03873252670659032
14,Cholesky,e-o,e,o,0.07089138430378641
14,Cholesky,e-p,e,p,0.045297025898951106
14,Cholesky,e-q,e,q,0.053135671517212504
14,Cholesky,e-r,e,r,0.04792234497235309
14,Cholesky,f-g,f,g,0.08378585686602118
14,Cholesky,f-h,f,h,0.04635118839956843
14,Cholesky,f-i,f,i,0.047330880688668635
14,Cholesky,f-j,f,j,0.04771909584109941
14,Cholesky,f-k,f,k,0.04726135199567538
14,Cholesky,f-l,f,l,0.048786632800262186
14,Cholesky,f-m,f,m,0.05041074669001772
14,Cholesky,f-n,f,n,0.04186411524926791
14,Cholesky,f-o,f,o,0.06628504592138512
14,Cholesky,f-p,f,p,0.04700158975427544
14,Cholesky,f-q,f,q,0.054716543767700764
14,Cholesky,f-r,f,r,0.06453560686736354
14,Cholesky,g-h,g,h,0.04623075195479172
14,Cholesky,g-i,g,i,0.03935464815658186
14,Cholesky,g-j,g,j,0.04681582280496013
14,Cholesky,g-k,g,k,0.05621291310482565
14,Cholesky,g-l,g,l,0.047120979048097936
14,Cholesky,g-m,g,m,0.0509739899673186
14,Cholesky,g-n,g,n,0.04950160187533252
14,Cholesky,g-o,g,o,0.08166636629242438
14,Cholesky,g-p,g,p,0.03920757566420086
14,Cholesky,g-q,g,q,0.0416459473902377
14,Cholesky,g-r,g,r,0.040382876166728185
14,Cholesky,h-i,h,i,0.09351267729827177
14,Cholesky,h-j,h,j,0.05768725213637825
14,Cholesky,h-k,h,k,0.048701799709240524
14,Cholesky,h-l,h,l,0.049251685202465145
14,Cholesky,h-m,h,m,0.052473837188843346
14,Cholesky,h-n,h,n,0.03588706509572093
14,Cholesky,h-o,h,o,0.06174798137668304
14,Cholesky,h-p,h,p,0.058246173067781785
14,Cholesky,h-q,h,q,0.056938740823871375
14,Cholesky,h-r,h,r,0.05866705331940581
14,Cholesky,i-j,i,j,0.06395467930517294
14,Cholesky,i-k,i,k,0.04144515715210491
14,Cholesky,i-l,i,l,0.059623025193440086
14,Cholesky,i-m,i,m,0.043720097381366146
14,Cholesky,i-n,i,n,0.05000872584719047
14,Cholesky,i-o,i,o,0.059543917477997116
14,Cholesky,i-p,i,p,0.03945557236912204
14,Cholesky,i-q,i,q,0.03971093900362488
14,Cholesky,i-r,i,r,0.052009651256816676
14,Cholesky,j-k,j,k,0.054874997180711864
14,Cholesky,j-l,j,l,0.04741020988597856
14,Cholesky,j-m,j,m,0.03540279800801806
14,Cholesky,j-n,j,n,0.06747060733053396
14,Cholesky,j-o,j,o,0.048215130516075996
14,Cholesky,j-p,j,p,0.046171054215892085
14,Cholesky,j-q,j,q,0.04372983038083677
14,Cholesky,j-r,j,r,0.05304079656977599
14,Cholesky,k-l,k,l,0.05289227081454027
14,Cholesky,k-m,k,m,0.05205056391885071
14,Cholesky,k-n,k,n,0.05091536692774168
14,Cholesky,k-o,k,o,0.05068642428721498
14,Cholesky,k-p,k,p,0.049661403656200635
14,Cholesky,k-q,k,q,0.0400575775531337
14,Cholesky,k-r,k,r,0.04710836104024048
14,Cholesky,l-m,l,m,0.05791121006780704
14,Cholesky,l-n,l,n,0.04873199907780885
14,Cholesky,l-o,l,o,0.04781937422973785
14,Cholesky,l-p,l,p,0.054896642092651264
14,Cholesky,l-q,l,q,0.04931506074810367
14,Cholesky,l-r,l,r,0.05278683590011022
14,Cholesky,m-n,m,n,0.044008791815365385
14,Cholesky,m-o,m,o,0.03964887507966785
14,Cholesky,m-p,m,p,0.04134218598628789
14,Cholesky,m-q,m,q,0.04772107602789855
14,Cholesky,m-r,m,r,0.06670897111436634
14,Cholesky,n-o,n,o,0.08531912184399457
14,Cholesky,n-p,n,p,0.05284474223724674
14,Cholesky,n-q,n,q,0.053332941169150785
14,Cholesky,n-r,n,r,0.06199804165976457
14,Cholesky,o-p,o,p,0.05665361222570126
14,Cholesky,o-q,o,q,0.09458287385256435
14,Cholesky,o-r,o,r,0.06536036288883289
14,Cholesky,p-q,p,q,0.05153550381094141
14,Cholesky,p-r,p,r,0.0908013558752801
14,Cholesky,q-r,q,r,0.05147204830010378
14,ZCA-cor,a-b,a,b,0.057066980996592846
14,ZCA-cor,a-c,a,c,0.05090197242721194
14,ZCA-cor,a-d,a,d,0.0563418150915307
14,ZCA-cor,a-e,a,e,0.04997459185114995
14,ZCA-cor,a-f,a,f,0.047245890434799015
14,ZCA-cor,a-g,a,g,0.0556884590942668
14,ZCA-cor,a-h,a,h,0.04566532492792403
14,ZCA-cor,a-i,a,i,0.05446245387538358
14,ZCA-cor,a-j,a,j,0.037623868171923376
14,ZCA-cor,a-k,a,k,0.04979889477636345
14,ZCA-cor,a-l,a,l,0.049351838470044214
14,ZCA-cor,a-m,a,m,0.04405141726022884
14,ZCA-cor,a-n,a,n,0.04118186475774049
14,ZCA-cor,a-o,a,o,0.051140061002758266
14,ZCA-cor,a-p,a,p,0.0477710937914333
14,ZCA-cor,a-q,a,q,0.04049686621793412
14,ZCA-cor,a-r,a,r,0.058771228932230114
14,ZCA-cor,b-c,b,c,0.06280919143234137
14,ZCA-cor,b-d,b,d,0.0502237135389487
14,ZCA-cor,b-e,b,e,0.08185592226305757
14,ZCA-cor,b-f,b,f,0.06476341284161155
14,ZCA-cor,b-g,b,g,0.0996900386927902
14,ZCA-cor,b-h,b,h,0.03923242759105788
14,ZCA-cor,b-i,b,i,0.052405055455330404
14,ZCA-cor,b-j,b,j,0.0569014079219237
14,ZCA-cor,b-k,b,k,0.06483645924711487
14,ZCA-cor,b-l,b,l,0.051551452279035154
14,ZCA-cor,b-m,b,m,0.053741037361071886
14,ZCA-cor,b-n,b,n,0.045264955449849195
14,ZCA-cor,b-o,b,o,0.06015998036799636
14,ZCA-cor,b-p,b,p,0.04998545193424162
14,ZCA-cor,b-q,b,q,0.0548169952330388
14,ZCA-cor,b-r,b,r,0.054315111397313695
14,ZCA-cor,c-d,c,d,0.050923464095858365
14,ZCA-cor,c-e,c,e,0.044937973595635644
14,ZCA-cor,c-f,c,f,0.06279146265895208
14,ZCA-cor,c-g,c,g,0.058054465769615544
14,ZCA-cor,c-h,c,h,0.04563534081848867
14,ZCA-cor,c-i,c,i,0.04868888517207387
14,ZCA-cor,c-j,c,j,0.05240289889838464
14,ZCA-cor,c-k,c,k,0.042765858129555176
14,ZCA-cor,c-l,c,l,0.04223118886098471
14,ZCA-cor,c-m,c,m,0.04689655967447363
14,ZCA-cor,c-n,c,n,0.06052123355410106
14,ZCA-cor,c-o,c,o,0.05630323395490155
14,ZCA-cor,c-p,c,p,0.05214100722207394
14,ZCA-cor,c-q,c,q,0.050574545953117334
14,ZCA-cor,c-r,c,r,0.04090956707102693
14,ZCA-cor,d-e,d,e,0.04951146559286989
14,ZCA-cor,d-f,d,f,0.06446644958423255
14,ZCA-cor,d-g,d,g,0.04752756614160489
14,ZCA-cor,d-h,d,h,0.09795550142287406
