seed,Cholesky,PCA,PCA-cor,ZCA,ZCA-cor
30,0.07885913675475872,0.15765966009690813,0.21093393703508698,0.09336883800170138,0.09856489235308788
31,0.08401350326269023,0.22564159070872358,0.18895725905603955,0.0568568957020086,0.06266779119741706
32,0.14045789740287126,0.0643366774619973,0.0868512316200548,0.29082105366287525,0.3003226019345263
33,0.08261611793507069,0.10733032236767716,0.05583390076297383,0.07673468792754079,0.0740972822697481
34,0.10364199289168481,0.29852461906661076,0.2680764487887916,0.14148176955415634,0.11670727271349794
35,0.29091626045324764,0.08862786162511782,0.09970448736003186,0.2550953457793008,0.24382444986206103
36,0.09134436786217046,0.0634864233041035,0.08093064439759967,0.2645392744954157,0.2519646419884028
37,0.2953499375358074,0.2349612928675776,0.2899173947603165,0.2622287440958306,0.2471904087090511
38,0.10604962356411568,0.04993784899807711,0.04418107703390348,0.13398664923293677,0.16222973808153765
39,0.07760031210156391,0.05207506245477018,0.05920127717110656,0.06119999350979507,0.06431617539176496
40,0.27876279218927047,0.14754020414136992,0.1637276500322253,0.11759456516471697,0.11541745449290264
41,0.06587921409026162,0.14705382768650793,0.056259776217537895,0.29783889975331895,0.280396579843517
42,0.09537893228561803,0.18671924977160126,0.13940192405925333,0.15746434586668248,0.1493442458209598
43,0.06849344203446396,0.1489564466639598,0.13683746701136407,0.07277454859745357,0.05438654535069928
44,0.11108516633967123,0.07138272174240617,0.08258693900994227,0.07297594130173102,0.14777249713562987
45,0.06624456609240661,0.13111289387551328,0.100620170548989,0.06541955191505354,0.07154395380265197
46,0.10273723295362383,0.11257124555135781,0.13371349036696856,0.0491478037314048,0.055101838696903375
47,0.07874882462297444,0.27821099158110485,0.26661101360429657,0.1161499301153959,0.10420344211407219
48,0.16247144533756017,0.07332430355346713,0.10961888494820343,0.0727019414143519,0.08271433263124336
49,0.22817237458503323,0.21425423873029953,0.17258743329454163,0.05945981116387776,0.056415324488857714
50,0.1028193763906381,0.06574895888679992,0.09533051128485379,0.0878808497794579,0.08365041091645008
51,0.06522233634371734,0.13078675274559073,0.09374178646549615,0.08912953313423427,0.08617069397888152
52,0.08638991317600002,0.23309958468742958,0.2352554872664606,0.1385282779554027,0.1422446095539487
53,0.08720894354612015,0.0508858594835473,0.06203486195997714,0.17501129242590374,0.15970248119670996
54,0.2783883690117242,0.08464970776412656,0.08027764055909124,0.2525421771904953,0.26699940981124104
55,0.16516909794162152,0.08511404958754597,0.08034930954997002,0.08359066216591884,0.08160992756132315
56,0.07574881166134896,0.06509743421134491,0.049642775540100416,0.07897495238074669,0.08001573103128462
57,0.1623190987518916,0.08979330538862977,0.1124764050336811,0.09502036179465691,0.08668221652819141
58,0.09803810504987646,0.06799216179142924,0.1948436709191556,0.1053833058179657,0.11903643559194496
59,0.09728405055509044,0.06301264171963768,0.06732389327634217,0.2669105940754796,0.24594376251794375
60,0.23062581261340095,0.1689235524213729,0.13149491138498046,0.24098752753268124,0.23607831485547656
61,0.2666542459922066,0.06923743584712244,0.088632219682869,0.17107509478408991,0.18982701862065246
62,0.0817037130823251,0.27011362441738296,0.27795044653110546,0.068312833616558,0.08320741713839365
63,0.06940991285755238,0.2560498441046475,0.2637299647419394,0.05909567097687923,0.06448523351438357
64,0.1630719172590844,0.21057902222045527,0.07220944032917445,0.11218764749082942,0.11962021917093106
65,0.3042877265834615,0.07127498933489969,0.07601861052182537,0.2635168735741573,0.12383802563113364
66,0.07326038124205253,0.13097146836570872,0.26860433361200575,0.07544239842517525,0.07963514319583453
67,0.22101954945667346,0.10616101095197253,0.10557336472716039,0.22912870580713135,0.2371257706107807
68,0.06823882819681419,0.09169519398145558,0.1917591508433335,0.07683874053747726,0.07678173893912238
69,0.09761680721096175,0.1320705838740459,0.09829665105003137,0.18057766437940068,0.13523086849247565
70,0.0897679432049207,0.047685660575492055,0.08995010250618149,0.1619579943672869,0.13194926709842547
71,0.08006639054031399,0.06492558191561851,0.059495061303038194,0.06727611161895079,0.07957351499813403
72,0.06429584685130482,0.06001274744910589,0.060257903962928766,0.10596414457068397,0.170864653801463
73,0.1268853055735597,0.12235977418772673,0.08171215237761936,0.07864023458726115,0.07619433287604792
74,0.12429003427984653,0.3152145626812818,0.2977536395046531,0.057546758536296205,0.061088901702996794
75,0.14086148913112356,0.2756103066499464,0.2502476573986997,0.0676835921252202,0.06703060030156396
76,0.05671548239270416,0.08414403271079433,0.08812650812041398,0.2756426412128303,0.2842964515359113
77,0.25144528702002883,0.06442869815586276,0.05302340669853211,0.19263944510942596,0.17644786623898898
78,0.2188934761067791,0.1986504570118993,0.19029052939889296,0.16997891858388212,0.19858503639295527
79,0.09360511697481753,0.25838381173086805,0.2825156757616446,0.07707091997427513,0.12828267736816423
80,0.07282102242541337,0.16182850253543068,0.17762327859640464,0.12703839635945263,0.23380550062693514
81,0.13601306287172474,0.08225646353948078,0.14657963204518198,0.09910027998788155,0.09301069338115169
82,0.21172953355809923,0.14769289100613364,0.17961383144459936,0.08060537008226645,0.08068328860464888
83,0.20657260740676547,0.07469757693533126,0.07968499478784373,0.0968422167118213,0.08308604219610968
84,0.1474328383641966,0.14697397636118822,0.08879364294684577,0.2567534467377417,0.27641438652271805
85,0.04795751040126773,0.10436953287458814,0.07398653697897788,0.06259853749910375,0.06259774599341161
86,0.19155064191471685,0.09575055314456256,0.10862983658215211,0.2668495883517028,0.24711214833266587
87,0.25820520605054453,0.11885519980142394,0.19722922885373148,0.25823277231995234,0.2731962638417383
88,0.2311953664788516,0.09171506792046946,0.10464977595792674,0.06306168069871976,0.06821198234907837
89,0.22559464432615461,0.2700745373202959,0.10027373460503869,0.27911831686266236,0.2603660870870494
