seed,method,pair_01,pair_02,pair_12,mean_dcor
35,ZCA,0.2550953457793008,0.09860556104436355,0.12416662819898187,0.1592891783408821
35,PCA,0.08862786162511782,0.07695740175850273,0.315523061271324,0.1603694415516482
35,Cholesky,0.29091626045324764,0.08184485655119227,0.08866666093004413,0.1538092593114947
35,ZCA-cor,0.24382444986206103,0.10575725292879029,0.1346888987045246,0.16142353383179198
35,PCA-cor,0.09970448736003186,0.15547141794718508,0.21735654527128057,0.15751081685949916
36,ZCA,0.2645392744954157,0.09360565946849354,0.13041546528235545,0.16285346641542156
36,PCA,0.0634864233041035,0.20454018911035016,0.04650897590278028,0.10484519610574466
36,Cholesky,0.09134436786217046,0.06069918397093393,0.29002155737629426,0.14735503640313288
36,ZCA-cor,0.2519646419884028,0.09079986409902358,0.13102725858914274,0.15793058822552306
36,PCA-cor,0.08093064439759967,0.1880141798756923,0.049098217858460996,0.10601434737725098
37,ZCA,0.2622287440958306,0.11835797395914548,0.11705555082606779,0.1658807562936813
37,PCA,0.2349612928675776,0.15507219555189777,0.10586347950062065,0.16529898930669867
37,Cholesky,0.2953499375358074,0.055424424059797306,0.07483290602051995,0.1418690892053749
37,ZCA-cor,0.2471904087090511,0.11854605736677833,0.11241205942494889,0.15938284183359278
37,PCA-cor,0.2899173947603165,0.0785952225066233,0.04889408251396586,0.13913556659363524
38,ZCA,0.13398664923293677,0.1986314423310279,0.1907209750728161,0.1744463555455936
38,PCA,0.04993784899807711,0.14065440390579778,0.10632009522918726,0.09897078271102071
38,Cholesky,0.10604962356411568,0.10340419472210131,0.09240043944818435,0.1006180859114671
38,ZCA-cor,0.16222973808153765,0.20815392630915677,0.15133062484351292,0.17390476307806912
38,PCA-cor,0.04418107703390348,0.06984203542782254,0.04463279600364682,0.05288530282179096
39,ZCA,0.06119999350979507,0.06407177428395758,0.28276922205128696,0.13601366328167988
39,PCA,0.05207506245477018,0.05595769983162907,0.29723753892481397,0.13509010040373773
39,Cholesky,0.07760031210156391,0.07989182777355412,0.2626320793125394,0.1400414063958858
39,ZCA-cor,0.06431617539176496,0.06795225299182238,0.28112468088271525,0.13779770308876751
39,PCA-cor,0.05920127717110656,0.07909715367854793,0.30420142695173064,0.1474999526004617
40,ZCA,0.11759456516471697,0.24064106935976096,0.11197339061793156,0.1567363417141365
40,PCA,0.14754020414136992,0.0920971832860128,0.13530785850067603,0.12498174864268626
40,Cholesky,0.27876279218927047,0.06930021569370363,0.06519068530644584,0.13775123106314
40,ZCA-cor,0.11541745449290264,0.23971400637233967,0.1292731147835383,0.16146819188292685
40,PCA-cor,0.1637276500322253,0.08186506022332526,0.11170014696717602,0.1190976190742422
41,ZCA,0.29783889975331895,0.06655409317158456,0.06631726197177014,0.14357008496555787
41,PCA,0.14705382768650793,0.11014268385142298,0.21228759126493407,0.15649470093428833
41,Cholesky,0.06587921409026162,0.16004583846841064,0.08260716681367737,0.10284407312411654
41,ZCA-cor,0.280396579843517,0.06259846220153892,0.06341977794349102,0.135471606662849
41,PCA-cor,0.056259776217537895,0.12676900318854548,0.21325587979948138,0.13209488640185493
42,ZCA,0.15746434586668248,0.11808635609414857,0.2105502865061204,0.16203366282231715
42,PCA,0.18671924977160126,0.05401083159990197,0.09419145402581704,0.11164051179910676
42,Cholesky,0.09537893228561803,0.076575595770914,0.19639737298661247,0.1227839670143815
42,ZCA-cor,0.1493442458209598,0.16595622670734256,0.17087806197663458,0.16205951150164563
42,PCA-cor,0.13940192405925333,0.0525462591997923,0.07948125723755578,0.09047648016553382
43,ZCA,0.07277454859745357,0.2479682453941068,0.12722886329772104,0.1493238857630938
43,PCA,0.1489564466639598,0.1534491836019555,0.06150183766849078,0.12130248931146868
43,Cholesky,0.06849344203446396,0.07058276637296267,0.17802682369761252,0.10570101070167971
43,ZCA-cor,0.05438654535069928,0.25292919302599115,0.08779169611989139,0.13170247816552727
43,PCA-cor,0.13683746701136407,0.14838420617836579,0.059772541401848525,0.11499807153052612
44,ZCA,0.07297594130173102,0.06889024277216561,0.09128262987359617,0.07771627131583093
44,PCA,0.07138272174240617,0.06992740311197919,0.11167796134813751,0.08432936206750763
44,Cholesky,0.11108516633967123,0.16191548444291662,0.16214057445142777,0.1450470750780052
44,ZCA-cor,0.14777249713562987,0.1940172946445573,0.09364320277516126,0.1451443315184495
44,PCA-cor,0.08258693900994227,0.1238548518973013,0.11043496902644086,0.10562558664456147
45,ZCA,0.06541955191505354,0.15927288296181527,0.0968727379415516,0.10718839093947347
45,PCA,0.13111289387551328,0.10275815377956947,0.20468563480169671,0.1461855608189265
45,Cholesky,0.06624456609240661,0.053742908651581066,0.10913574344501673,0.07637440606300147
45,ZCA-cor,0.07154395380265197,0.13896229043930758,0.09942527813313805,0.10331050745836586
45,PCA-cor,0.100620170548989,0.07814478753164925,0.25282713367993565,0.14386403058685795
46,ZCA,0.0491478037314048,0.06826416673746016,0.09656256965333206,0.07132484670739901
46,PCA,0.11257124555135781,0.28172057572382075,0.1283417863908934,0.17421120255535735
46,Cholesky,0.10273723295362383,0.2198636614893541,0.09103345776776396,0.1378781174035806
46,ZCA-cor,0.055101838696903375,0.06486748390793043,0.09611456194853742,0.07202796151779041
46,PCA-cor,0.13371349036696856,0.26203555177793003,0.14228509256443056,0.17934471156977638
47,ZCA,0.1161499301153959,0.21797813176269867,0.14570582412832606,0.15994462866880688
47,PCA,0.27821099158110485,0.07264601258828653,0.0745421236949141,0.14179970928810182
47,Cholesky,0.07874882462297444,0.08444115660140575,0.18106405843608744,0.11475134655348922
47,ZCA-cor,0.10420344211407219,0.2698414524209412,0.0951713216236323,0.15640540538621522
47,PCA-cor,0.26661101360429657,0.06757382078371532,0.06129701684381969,0.13182728374394384
48,ZCA,0.0727019414143519,0.2204511417989798,0.08810132620091295,0.12708480313808154
48,PCA,0.07332430355346713,0.2793024759432816,0.0865484007340772,0.14639172674360865
48,Cholesky,0.16247144533756017,0.1921453849116663,0.08717918773588745,0.1472653393283713
48,ZCA-cor,0.08271433263124336,0.22555218952823938,0.08311374877545057,0.13046009031164443
48,PCA-cor,0.10961888494820343,0.2814128603988691,0.10081032785570894,0.16394735773426047
49,ZCA,0.05945981116387776,0.2938827616528558,0.07806456521837812,0.14380237934503723
49,PCA,0.21425423873029953,0.07392897983482197,0.06885964826401014,0.11901428894304389
49,Cholesky,0.22817237458503323,0.1542142945995291,0.14852512085811184,0.1769705966808914
49,ZCA-cor,0.056415324488857714,0.28968820378883636,0.057724142142670826,0.13460922347345497
49,PCA-cor,0.17258743329454163,0.08280949064350708,0.18454774504316113,0.14664822299373662
50,ZCA,0.0878808497794579,0.06500229175414994,0.2000325525379605,0.11763856469052276
50,PCA,0.06574895888679992,0.21606984592263387,0.09595621307526843,0.1259250059615674
50,Cholesky,0.1028193763906381,0.20448553031081212,0.06619455422438522,0.1244998203086118
50,ZCA-cor,0.08365041091645008,0.05062189188653749,0.20800191881992924,0.11409140720763894
50,PCA-cor,0.09533051128485379,0.2094094746210413,0.08586760331088186,0.13020252973892565
51,ZCA,0.08912953313423427,0.143800944749302,0.0969452117239524,0.10995856320249624
51,PCA,0.13078675274559073,0.22133387484609085,0.05038583277537126,0.13416882012235096
51,Cholesky,0.06522233634371734,0.15484023358188462,0.19921013970182883,0.13975756987581026
51,ZCA-cor,0.08617069397888152,0.14016689176884986,0.08846827406846342,0.10493528660539826
51,PCA-cor,0.09374178646549615,0.26755975972008406,0.1009578627560037,0.15408646964719463
52,ZCA,0.1385282779554027,0.17346907786222804,0.17472931622805377,0.16224222401522817
52,PCA,0.23309958468742958,0.06089407793564127,0.06115672266670223,0.1183834617632577
52,Cholesky,0.08638991317600002,0.2373404637340372,0.06634703340590661,0.13002580343864792
52,ZCA-cor,0.1422446095539487,0.1700345251659711,0.1753596279744739,0.16254625423146454
52,PCA-cor,0.2352554872664606,0.05970685781058872,0.05927691750953981,0.1180797541955297
53,ZCA,0.17501129242590374,0.11376754757692961,0.13814587877380674,0.14230823959221336
53,PCA,0.0508858594835473,0.10258638864793491,0.06073580026461569,0.07140268279869931
53,Cholesky,0.08720894354612015,0.08683022087571472,0.2919292728998575,0.15532281244056412
53,ZCA-cor,0.15970248119670996,0.12787316548160949,0.1944894104351523,0.16068835237115728
53,PCA-cor,0.06203486195997714,0.12629926721115095,0.049937404234906856,0.07942384446867833
54,ZCA,0.2525421771904953,0.07078829787729006,0.0633942530178555,0.12890824269521364
54,PCA,0.08464970776412656,0.05059566104586141,0.13138092760910117,0.08887543213969638
54,Cholesky,0.2783883690117242,0.05066397405964841,0.0676257048256656,0.1322260159656794
54,ZCA-cor,0.26699940981124104,0.06676810640561541,0.0677365023228259,0.13383467284656078
54,PCA-cor,0.08027764055909124,0.10549755694228263,0.12890130660077662,0.10489216803405017
55,ZCA,0.08359066216591884,0.26629063851909185,0.09173000411787555,0.14720376826762874
55,PCA,0.08511404958754597,0.08196317528235601,0.27828082010614885,0.1484526816586836
55,Cholesky,0.16516909794162152,0.20829680338464668,0.11345336093680759,0.1623064207543586
55,ZCA-cor,0.08160992756132315,0.26726694641413024,0.07841590051289404,0.14243092482944916
55,PCA-cor,0.08034930954997002,0.08981677029171826,0.29246907605300676,0.15421171863156502
56,ZCA,0.07897495238074669,0.07811061547450768,0.27469355123584105,0.14392637303036512
56,PCA,0.06509743421134491,0.052225995055231664,0.1316991787423577,0.0830075360029781
56,Cholesky,0.07574881166134896,0.09486998803081391,0.27446463149311584,0.14836114372842624
56,ZCA-cor,0.08001573103128462,0.08271529040648613,0.274534539613958,0.1457551870172429
56,PCA-cor,0.049642775540100416,0.07331026519104816,0.11072662521434457,0.07789322198183105
57,ZCA,0.09502036179465691,0.2425096039257283,0.12473278714074397,0.15408758428704306
57,PCA,0.08979330538862977,0.1454559024780615,0.23285861886784134,0.1560359422448442
57,Cholesky,0.1623190987518916,0.21019900878722433,0.08346061832440818,0.15199290862117473
57,ZCA-cor,0.08668221652819141,0.21318339009767454,0.1567863240906651,0.15221731023884366
57,PCA-cor,0.1124764050336811,0.10793841593343545,0.23944287061525646,0.15328589719412433
58,ZCA,0.1053833058179657,0.20948455574524932,0.17827541174155917,0.16438109110159138
58,PCA,0.06799216179142924,0.2532435515898423,0.10498290536900484,0.1420728729167588
58,Cholesky,0.09803810504987646,0.2558276968573389,0.06147848676265471,0.13844809622329005
58,ZCA-cor,0.11903643559194496,0.17830811900185012,0.2189401422362187,0.17209489894333793
58,PCA-cor,0.1948436709191556,0.14976479096229575,0.07233735694850744,0.13898193960998625
59,ZCA,0.2669105940754796,0.07935548661330984,0.06952031859802665,0.1385954664289387
59,PCA,0.06301264171963768,0.24299772467371714,0.06962781456758445,0.12521272698697974
59,Cholesky,0.09728405055509044,0.08859876473942185,0.21118177804377217,0.13235486444609482
59,ZCA-cor,0.24594376251794375,0.08703041156664738,0.10922651635415975,0.14740023014625028
59,PCA-cor,0.06732389327634217,0.13124683168790227,0.10328900711301482,0.10061991069241975
60,ZCA,0.24098752753268124,0.1001953023691307,0.1301970580565655,0.15712662931945914
60,PCA,0.1689235524213729,0.08589494997218296,0.18916754096313895,0.14799534778556492
60,Cholesky,0.23062581261340095,0.06912506779655757,0.15575392384977674,0.15183493475324508
60,ZCA-cor,0.23607831485547656,0.09193730185996181,0.14386907118670497,0.1572948959673811
60,PCA-cor,0.13149491138498046,0.06767143938772181,0.19807179094452657,0.13241271390574294
61,ZCA,0.17107509478408991,0.2344010172972811,0.10815089142980053,0.1712090011703905
61,PCA,0.06923743584712244,0.06454111539221179,0.2575687198937829,0.13044909037770572
61,Cholesky,0.2666542459922066,0.11801800262698982,0.10419024268742781,0.16295416376887475
61,ZCA-cor,0.18982701862065246,0.20927797138087303,0.1335625710402644,0.17755585368059665
61,PCA-cor,0.088632219682869,0.050521609060308885,0.20826513847822167,0.11580632240713318
62,ZCA,0.068312833616558,0.06255902817141214,0.3104493079772031,0.14710705658839107
62,PCA,0.27011362441738296,0.12820080555608818,0.09520430888000231,0.16450624628449115
62,Cholesky,0.0817037130823251,0.2931666050950567,0.08145932840212576,0.1521098821931692
62,ZCA-cor,0.08320741713839365,0.04896328371476726,0.30004866993750867,0.14407312359688987
62,PCA-cor,0.27795044653110546,0.1182292452201683,0.08461216611059603,0.16026395262062326
63,ZCA,0.05909567097687923,0.05519144574943068,0.27741491456486056,0.1305673437637235
