distribution,seed,method,mean_dcor,sd_dcor,p95_dcor,max_dcor
g,64,PCA-cor,0.1487977754792186,0.021391513228790647,0.18613593344191556,0.19147660362133578
g,65,Mixed,0.31415108706073414,0.14237745824654788,0.5948454216093875,0.7208195794628146
g,65,ZCA,0.1445446067840564,0.021662730905264025,0.1688637349726183,0.2332516720073565
g,65,PCA,0.14919118658708125,0.02077422354204014,0.17921515671979027,0.18964047554368904
g,65,Cholesky,0.14482220695391299,0.01926454076475034,0.17884302524900947,0.19388739438888833
g,65,ZCA-cor,0.14312989200911186,0.0206751780670413,0.16772533986965307,0.22843782574733368
g,65,PCA-cor,0.1451987369901348,0.01897458172085736,0.17585788756680193,0.1959378427350828
g,66,Mixed,0.3052336827046449,0.14379460195160187,0.525838011293703,0.6953346717141332
g,66,ZCA,0.15877189239319814,0.03116486497715784,0.20912039223323767,0.2709923170640317
g,66,PCA,0.15501013494230625,0.02070658304617149,0.18565716494935436,0.19136049322662457
g,66,Cholesky,0.15668921418976292,0.028248871254473264,0.19884212291529715,0.2188156865655842
g,66,ZCA-cor,0.15549215968173227,0.029012197865214556,0.20798408226543022,0.2365138379646385
g,66,PCA-cor,0.15271512935469264,0.020189630951286855,0.19064316562058517,0.19882090602726507
g,67,Mixed,0.29302987612120784,0.11916377696621916,0.5132686089451669,0.578863940062231
g,67,ZCA,0.14683006293112752,0.02392583451394757,0.19341952559399947,0.21235298021594473
g,67,PCA,0.14366743239195,0.019141898260153712,0.1800810846101158,0.19225965026241412
g,67,Cholesky,0.15108574590897297,0.025367057870611515,0.18961968124929948,0.22447579504794918
g,67,ZCA-cor,0.14740337434436374,0.025045200310878802,0.200087555564243,0.20939143677892144
g,67,PCA-cor,0.14385006559573482,0.021300370120610923,0.17852072081694523,0.2043415000470341
g,68,Mixed,0.2895598778394202,0.1468365378955681,0.5569736692616165,0.7126642245728253
g,68,ZCA,0.15427099703477512,0.028330518239104,0.19205605895185188,0.24873495086871067
g,68,PCA,0.14956095633182434,0.023926193786083533,0.18913217590317533,0.21898542949955357
g,68,Cholesky,0.14915917733605755,0.023744846096005634,0.1849719028909865,0.2296659697128311
g,68,ZCA-cor,0.1538235483293944,0.026572594963241457,0.19426911029020363,0.23771737789560432
g,68,PCA-cor,0.15055291706019422,0.021325349635685404,0.18701739444718174,0.20205074774671664
g,69,Mixed,0.2993466135533311,0.1290516727812176,0.5149311101527844,0.638605808716162
g,69,ZCA,0.15040661813667913,0.023162502251713648,0.2006563952795952,0.2132479165914216
g,69,PCA,0.15060845334574882,0.024068429597008643,0.19191372500849727,0.21630394824078417
g,69,Cholesky,0.14652137506881036,0.02034028773617444,0.18534591188402677,0.1936466302961391
g,69,ZCA-cor,0.1501096749363651,0.022800846417165965,0.1887813975070944,0.20106688005960235
g,69,PCA-cor,0.15110316297301044,0.02176997402297421,0.18075576616143296,0.20947004431260355
g,70,Mixed,0.31719710010861574,0.16593528336376634,0.6234067515296496,0.7260253869433525
g,70,ZCA,0.15046779271625432,0.03000485860570369,0.2063069259350302,0.26944207120082103
g,70,PCA,0.1423372716311519,0.019916179082924246,0.17991432580780467,0.197837132666092
g,70,Cholesky,0.14621182889302886,0.019558327238529915,0.17615808180966003,0.20442131138593114
g,70,ZCA-cor,0.14979972384943277,0.03170241140348057,0.20672296602032142,0.2756915357467282
g,70,PCA-cor,0.15210097103035097,0.020376765158783526,0.18663405711218334,0.2042375720272188
g,71,Mixed,0.2929951216972981,0.14135814844167371,0.5475419546335756,0.6388301275297177
g,71,ZCA,0.15148812705475614,0.018130979228465734,0.18042138561568996,0.1882172005938215
g,71,PCA,0.1575798971732953,0.02441247581925399,0.20054829783210124,0.2276300226034169
g,71,Cholesky,0.14638386855827856,0.020435335877924475,0.1763754745570976,0.1974703281091674
g,71,ZCA-cor,0.14876736029711676,0.018356438096262008,0.1746422291141028,0.19159172486144202
