seed,method,pair_01,pair_02,pair_12,mean_dcor
24,ZCA,0.09566084951841142,0.07277561139054622,0.06941287264570185,0.0792831111848865
24,PCA,0.06123857980844627,0.047695342110269406,0.08923610491671968,0.06605667561181179
24,Cholesky,0.085485613368525,0.050904012674906705,0.07772807601279534,0.07137256735207569
24,ZCA-cor,0.09725886056074046,0.06417858044695174,0.08889524756524025,0.08344422952431081
24,PCA-cor,0.05457300055973281,0.060124678499894404,0.111875926888721,0.07552453531611607
25,ZCA,0.1198037898240555,0.07045111679086592,0.1147141225848227,0.10165634306658138
25,PCA,0.0997715466933741,0.06116958091683428,0.11216373808351593,0.09103495523124143
25,Cholesky,0.09804435205973283,0.07984219942819182,0.13030818105838593,0.10273157751543686
25,ZCA-cor,0.11967740215055797,0.06514784368897696,0.12287758204594844,0.10256760929516112
25,PCA-cor,0.10511888960537327,0.06711825682126299,0.10881425923883468,0.0936838018884903
26,ZCA,0.052183399010651256,0.12231784122211017,0.08457188109243506,0.08635770710839884
26,PCA,0.10750058627021133,0.09797769749223928,0.09585279580843031,0.10044369319029363
26,Cholesky,0.07153020544606586,0.11595265497291497,0.10529459853168237,0.09759248631688773
26,ZCA-cor,0.05962674995751085,0.11653457369643902,0.0719083170817194,0.0826898802452231
26,PCA-cor,0.10650430160281535,0.08976572844919334,0.053792945792914916,0.0833543252816412
27,ZCA,0.0834394452535986,0.08604409569388324,0.08340817489671401,0.08429723861473197
27,PCA,0.06768262169825676,0.11921716755170328,0.09345860733390654,0.09345279886128886
27,Cholesky,0.051490194051992365,0.08121827917997948,0.11688169097270516,0.083196721401559
27,ZCA-cor,0.11604262061990328,0.08348080050817012,0.0633517929896794,0.08762507137258428
27,PCA-cor,0.11646817459686393,0.08351641215960993,0.06492169865130756,0.08830209513592713
28,ZCA,0.06526409959938559,0.08157072389360145,0.07615862867193933,0.07433115072164213
28,PCA,0.06273548117197834,0.05313334088640954,0.10089991289390549,0.07225624498409779
